"Package","Version Installed","Vulnerability ID","Severity"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2021-0646","Medium"
"ntpdate","1:4.2.6.p5+dfsg-3ubuntu2.14.04.13","CVE-2023-26553","Negligible"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2017-13730","Negligible"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2017-13732","Negligible"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2017-13730","Negligible"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2017-13732","Negligible"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2017-13730","Negligible"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2017-13732","Negligible"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2017-13730","Negligible"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2017-13732","Negligible"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2017-13730","Negligible"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2017-13732","Negligible"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2022-42919","High"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2022-42919","High"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2022-42919","High"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2022-42919","High"
"curl","7.35.0-1ubuntu2.20","CVE-2023-23916","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2023-23916","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2023-23916","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-0288","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-0288","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-4736","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-4736","Medium"
"libudev1","204-5ubuntu20.31","CVE-2022-45873","Medium"
"udev","204-5ubuntu20.31","CVE-2022-45873","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-4141","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-4141","Medium"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2023-50495","Low"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2023-50495","Low"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2023-50495","Low"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2023-50495","Low"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2023-50495","Low"
"gcc-4.8-base","4.8.4-2ubuntu1~14.04.4","CVE-2022-27943","Low"
"gcc-4.9-base","4.9.3-0ubuntu4","CVE-2022-27943","Low"
"libgcc1","1:4.9.3-0ubuntu4","CVE-2022-27943","Low"
"libstdc++6","4.8.4-2ubuntu1~14.04.4","CVE-2022-27943","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2015-20109","Medium"
"libc6","2.19-0ubuntu6.15","CVE-2015-20109","Medium"
"multiarch-support","2.19-0ubuntu6.15","CVE-2015-20109","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2023-36632","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2023-36632","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2023-36632","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2023-36632","Medium"
"libfribidi0","0.19.6-1","CVE-2022-25308","Medium"
"libudev1","204-5ubuntu20.31","CVE-2022-4415","Medium"
"udev","204-5ubuntu20.31","CVE-2022-4415","Medium"
"curl","7.35.0-1ubuntu2.20","CVE-2021-22923","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2021-22923","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2021-22923","Medium"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2017-11113","Negligible"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2017-11113","Negligible"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2017-11113","Negligible"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2017-11113","Negligible"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2017-11113","Negligible"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2017-11112","Negligible"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2017-11112","Negligible"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2017-11112","Negligible"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2017-11112","Negligible"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2017-11112","Negligible"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2017-13685","Negligible"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-4735","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-4735","Medium"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2020-24736","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-48235","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-48235","Low"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2019-19645","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2020-10029","Low"
"libc6","2.19-0ubuntu6.15","CVE-2020-10029","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2020-10029","Low"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2023-42363","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2571","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2571","Medium"
"libc-bin","2.19-0ubuntu6.15","CVE-2016-10739","Low"
"libc6","2.19-0ubuntu6.15","CVE-2016-10739","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2016-10739","Low"
"libpam-modules","1.1.8-1ubuntu2.2","CVE-2020-36394","Low"
"libpam-modules-bin","1.1.8-1ubuntu2.2","CVE-2020-36394","Low"
"libpam-runtime","1.1.8-1ubuntu2.2","CVE-2020-36394","Low"
"libpam0g","1.1.8-1ubuntu2.2","CVE-2020-36394","Low"
"libgnutls-openssl27","2.12.23-12ubuntu2.8","CVE-2018-10846","Medium"
"libgnutls26","2.12.23-12ubuntu2.8","CVE-2018-10846","Medium"
"bsdutils","1:2.20.1-5.1ubuntu20.9","CVE-2022-0563","Medium"
"libblkid1","2.20.1-5.1ubuntu20.9","CVE-2022-0563","Medium"
"libmount1","2.20.1-5.1ubuntu20.9","CVE-2022-0563","Medium"
"libuuid1","2.20.1-5.1ubuntu20.9","CVE-2022-0563","Medium"
"mount","2.20.1-5.1ubuntu20.9","CVE-2022-0563","Medium"
"util-linux","2.20.1-5.1ubuntu20.9","CVE-2022-0563","Medium"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2023-42366","Medium"
"krb5-locales","1.12+dfsg-2ubuntu5.4","CVE-2024-26462","Medium"
"libgssapi-krb5-2","1.12+dfsg-2ubuntu5.4","CVE-2024-26462","Medium"
"libk5crypto3","1.12+dfsg-2ubuntu5.4","CVE-2024-26462","Medium"
"libkrb5-3","1.12+dfsg-2ubuntu5.4","CVE-2024-26462","Medium"
"libkrb5support0","1.12+dfsg-2ubuntu5.4","CVE-2024-26462","Medium"
"liblzma5","5.1.1alpha+20120614-2ubuntu2","CVE-2020-22916","Medium"
"sudo","1.8.9p5-1ubuntu1.4","CVE-2021-23239","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-48236","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-48236","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-48234","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-48234","Low"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2017-13734","Negligible"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2017-13734","Negligible"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2017-13734","Negligible"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2017-13734","Negligible"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2017-13734","Negligible"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-5535","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-5535","Medium"
"libpcre3","1:8.31-2ubuntu2.3","CVE-2017-11164","Negligible"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-3278","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-3278","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2017-17087","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2017-17087","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2816","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2816","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2849","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2849","Low"
"bsdutils","1:2.20.1-5.1ubuntu20.9","CVE-2021-37600","Low"
"libblkid1","2.20.1-5.1ubuntu20.9","CVE-2021-37600","Low"
"libmount1","2.20.1-5.1ubuntu20.9","CVE-2021-37600","Low"
"libuuid1","2.20.1-5.1ubuntu20.9","CVE-2021-37600","Low"
"mount","2.20.1-5.1ubuntu20.9","CVE-2021-37600","Low"
"util-linux","2.20.1-5.1ubuntu20.9","CVE-2021-37600","Low"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2023-1255","Low"
"openssl","1.0.1f-1ubuntu2.27","CVE-2023-1255","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2021-27645","Low"
"libc6","2.19-0ubuntu6.15","CVE-2021-27645","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2021-27645","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2023-27534","Low"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2023-27534","Low"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2023-27534","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-3236","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-3236","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-1175","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-1175","Medium"
"libdbus-1-3","1.6.18-0ubuntu4.5","CVE-2020-12049","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-3153","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-3153","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2874","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2874","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2020-8177","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2020-8177","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2020-8177","Medium"
"krb5-locales","1.12+dfsg-2ubuntu5.4","CVE-2024-26458","Negligible"
"libgssapi-krb5-2","1.12+dfsg-2ubuntu5.4","CVE-2024-26458","Negligible"
"libk5crypto3","1.12+dfsg-2ubuntu5.4","CVE-2024-26458","Negligible"
"libkrb5-3","1.12+dfsg-2ubuntu5.4","CVE-2024-26458","Negligible"
"libkrb5support0","1.12+dfsg-2ubuntu5.4","CVE-2024-26458","Negligible"
"libc-bin","2.19-0ubuntu6.15","CVE-2016-20013","Negligible"
"libc6","2.19-0ubuntu6.15","CVE-2016-20013","Negligible"
"multiarch-support","2.19-0ubuntu6.15","CVE-2016-20013","Negligible"
"libfribidi0","0.19.6-1","CVE-2022-25309","Medium"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2020-13435","Medium"
"bsdutils","1:2.20.1-5.1ubuntu20.9","CVE-2020-21583","Low"
"libblkid1","2.20.1-5.1ubuntu20.9","CVE-2020-21583","Low"
"libmount1","2.20.1-5.1ubuntu20.9","CVE-2020-21583","Low"
"libuuid1","2.20.1-5.1ubuntu20.9","CVE-2020-21583","Low"
"mount","2.20.1-5.1ubuntu20.9","CVE-2020-21583","Low"
"util-linux","2.20.1-5.1ubuntu20.9","CVE-2020-21583","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-1127","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-1127","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2581","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2581","Low"
"login","1:4.1.5.1-1ubuntu9.5","CVE-2023-29383","Low"
"passwd","1:4.1.5.1-1ubuntu9.5","CVE-2023-29383","Low"
"file","1:5.14-2ubuntu3.4","CVE-2022-48554","Medium"
"libmagic1","1:5.14-2ubuntu3.4","CVE-2022-48554","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-1264","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-1264","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-5441","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-5441","Medium"
"libexpat1","2.1.0-4ubuntu1.4","CVE-2023-52426","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2923","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2923","Medium"
"libc-bin","2.19-0ubuntu6.15","CVE-2016-10228","Negligible"
"libc6","2.19-0ubuntu6.15","CVE-2016-10228","Negligible"
"multiarch-support","2.19-0ubuntu6.15","CVE-2016-10228","Negligible"
"curl","7.35.0-1ubuntu2.20","CVE-2022-43551","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2022-43551","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2022-43551","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-0051","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-0051","Medium"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2024-0232","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-1355","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-1355","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2020-27618","Low"
"libc6","2.19-0ubuntu6.15","CVE-2020-27618","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2020-27618","Low"
"sudo","1.8.9p5-1ubuntu1.4","CVE-2021-23240","Negligible"
"libfribidi0","0.19.6-1","CVE-2022-25310","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-0049","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-0049","Medium"
"tar","1.27.1-1ubuntu0.1","CVE-2018-20482","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2019-9192","Negligible"
"libc6","2.19-0ubuntu6.15","CVE-2019-9192","Negligible"
"multiarch-support","2.19-0ubuntu6.15","CVE-2019-9192","Negligible"
"ntpdate","1:4.2.6.p5+dfsg-3ubuntu2.14.04.13","CVE-2023-26551","Negligible"
"ntpdate","1:4.2.6.p5+dfsg-3ubuntu2.14.04.13","CVE-2023-26554","Negligible"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-0433","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-0433","Medium"
"libudev1","204-5ubuntu20.31","CVE-2022-3821","Medium"
"udev","204-5ubuntu20.31","CVE-2022-3821","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-0054","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-0054","Medium"
"libpcre3","1:8.31-2ubuntu2.3","CVE-2020-14155","Negligible"
"libc-bin","2.19-0ubuntu6.15","CVE-2015-8985","Negligible"
"libc6","2.19-0ubuntu6.15","CVE-2015-8985","Negligible"
"multiarch-support","2.19-0ubuntu6.15","CVE-2015-8985","Negligible"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-2610","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-2610","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-46246","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-46246","Medium"
"ntpdate","1:4.2.6.p5+dfsg-3ubuntu2.14.04.13","CVE-2023-26552","Negligible"
"libc-bin","2.19-0ubuntu6.15","CVE-2019-7309","Negligible"
"libc6","2.19-0ubuntu6.15","CVE-2019-7309","Negligible"
"multiarch-support","2.19-0ubuntu6.15","CVE-2019-7309","Negligible"
"curl","7.35.0-1ubuntu2.20","CVE-2023-23915","Low"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2023-23915","Low"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2023-23915","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-3352","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-3352","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-2426","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-2426","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-2609","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-2609","Medium"
"libsepol1","2.2-1ubuntu0.1","CVE-2021-36087","Low"
"libtasn1-6","3.4-3ubuntu0.6","CVE-2018-1000654","Negligible"
"curl","7.35.0-1ubuntu2.20","CVE-2023-27538","Low"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2023-27538","Low"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2023-27538","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-3491","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-3491","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2020-19909","Low"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2020-19909","Low"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2020-19909","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2023-27536","Low"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2023-27536","Low"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2023-27536","Low"
"libsepol1","2.2-1ubuntu0.1","CVE-2021-36086","Low"
"libsepol1","2.2-1ubuntu0.1","CVE-2021-36084","Low"
"libdbus-1-3","1.6.18-0ubuntu4.5","CVE-2020-35512","Low"
"libcap2","1:2.24-0ubuntu2","CVE-2023-2602","Low"
"libcap2-bin","1:2.24-0ubuntu2","CVE-2023-2602","Low"
"libpam-cap","1:2.24-0ubuntu2","CVE-2023-2602","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2019-6488","Negligible"
"libc6","2.19-0ubuntu6.15","CVE-2019-6488","Negligible"
"multiarch-support","2.19-0ubuntu6.15","CVE-2019-6488","Negligible"
"libc-bin","2.19-0ubuntu6.15","CVE-2019-19126","Low"
"libc6","2.19-0ubuntu6.15","CVE-2019-19126","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2019-19126","Low"
"libpcre3","1:8.31-2ubuntu2.3","CVE-2017-16231","Negligible"
"libpam-modules","1.1.8-1ubuntu2.2","CVE-2022-28321","Negligible"
"libpam-modules-bin","1.1.8-1ubuntu2.2","CVE-2022-28321","Negligible"
"libpam-runtime","1.1.8-1ubuntu2.2","CVE-2022-28321","Negligible"
"libpam0g","1.1.8-1ubuntu2.2","CVE-2022-28321","Negligible"
"login","1:4.1.5.1-1ubuntu9.5","CVE-2023-4641","Low"
"passwd","1:4.1.5.1-1ubuntu9.5","CVE-2023-4641","Low"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2017-13728","Negligible"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2017-13728","Negligible"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2017-13728","Negligible"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2017-13728","Negligible"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2017-13728","Negligible"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2017-13729","Negligible"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2017-13731","Negligible"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2017-13729","Negligible"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2017-13731","Negligible"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2017-13729","Negligible"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2017-13731","Negligible"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2017-13729","Negligible"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2017-13731","Negligible"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2017-13729","Negligible"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2017-13731","Negligible"
"libprocps3","1:3.3.9-1ubuntu2.3","CVE-2023-4016","Low"
"procps","1:3.3.9-1ubuntu2.3","CVE-2023-4016","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-0512","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-0512","Low"
"gnupg","1.4.16-1ubuntu2.6","CVE-2022-3219","Low"
"gpgv","1.4.16-1ubuntu2.6","CVE-2022-3219","Low"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2019-17595","Negligible"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2019-17595","Negligible"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2019-17595","Negligible"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2019-17595","Negligible"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2019-17595","Negligible"
"perl","5.18.2-2ubuntu1.7","CVE-2023-47039","Negligible"
"perl-base","5.18.2-2ubuntu1.7","CVE-2023-47039","Negligible"
"perl-modules","5.18.2-2ubuntu1.7","CVE-2023-47039","Negligible"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2021-42375","Negligible"
"bsdutils","1:2.20.1-5.1ubuntu20.9","CVE-2018-7738","Negligible"
"libblkid1","2.20.1-5.1ubuntu20.9","CVE-2018-7738","Negligible"
"libmount1","2.20.1-5.1ubuntu20.9","CVE-2018-7738","Negligible"
"libuuid1","2.20.1-5.1ubuntu20.9","CVE-2018-7738","Negligible"
"mount","2.20.1-5.1ubuntu20.9","CVE-2018-7738","Negligible"
"util-linux","2.20.1-5.1ubuntu20.9","CVE-2018-7738","Negligible"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2021-42376","Negligible"
"sudo","1.8.9p5-1ubuntu1.4","CVE-2016-7032","Negligible"
"sudo","1.8.9p5-1ubuntu1.4","CVE-2023-42465","Medium"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2019-17594","Negligible"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2019-17594","Negligible"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2019-17594","Negligible"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2019-17594","Negligible"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2019-17594","Negligible"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2016-6153","Negligible"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2022-29458","Negligible"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2022-29458","Negligible"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2022-29458","Negligible"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2022-29458","Negligible"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2022-29458","Negligible"
"curl","7.35.0-1ubuntu2.20","CVE-2019-15601","Medium"
"curl","7.35.0-1ubuntu2.20","CVE-2023-32001","Medium"
"curl","7.35.0-1ubuntu2.20","CVE-2023-52071","Medium"
"iproute2","3.12.0-2ubuntu1.2","CVE-2022-3593","Medium"
"libc-bin","2.19-0ubuntu6.15","CVE-2018-8086","Medium"
"libc6","2.19-0ubuntu6.15","CVE-2018-8086","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2019-15601","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2023-32001","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2023-52071","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2019-15601","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2023-32001","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2023-52071","Medium"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2021-20223","Medium"
"multiarch-support","2.19-0ubuntu6.15","CVE-2018-8086","Medium"
"gcc-4.8-base","4.8.4-2ubuntu1~14.04.4","CVE-2020-35537","Low"
"gcc-4.9-base","4.9.3-0ubuntu4","CVE-2020-35537","Low"
"libgcc1","1:4.9.3-0ubuntu4","CVE-2020-35537","Low"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2018-10754","Low"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2023-45918","Low"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2018-10754","Low"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2023-45918","Low"
"libpng12-0","1.2.50-1ubuntu2.14.04.3","CVE-2022-3857","Low"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2023-36191","Low"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2021-43085","Low"
"libstdc++6","4.8.4-2ubuntu1~14.04.4","CVE-2020-35537","Low"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2018-10754","Low"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2023-45918","Low"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2018-10754","Low"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2023-45918","Low"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2018-10754","Low"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2023-45918","Low"
"openssl","1.0.1f-1ubuntu2.27","CVE-2021-43085","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-46059","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-46059","Low"
"gcc-4.8-base","4.8.4-2ubuntu1~14.04.4","CVE-2020-35536","Negligible"
"gcc-4.9-base","4.9.3-0ubuntu4","CVE-2020-35536","Negligible"
"libgcc1","1:4.9.3-0ubuntu4","CVE-2020-35536","Negligible"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2021-3601","Negligible"
"libstdc++6","4.8.4-2ubuntu1~14.04.4","CVE-2020-35536","Negligible"
"login","1:4.1.5.1-1ubuntu9.5","CVE-2023-0634","Negligible"
"openssl","1.0.1f-1ubuntu2.27","CVE-2021-3601","Negligible"
"passwd","1:4.1.5.1-1ubuntu9.5","CVE-2023-0634","Negligible"
